dd/MM/yyyy HH:mm:ss;CTC23,16
26/02/2021 16:06:48;14,00
26/02/2021 16:06:50;6,00
26/02/2021 16:06:52;14,00
26/02/2021 16:06:54;10,00
26/02/2021 16:06:56;12,00
26/02/2021 16:06:58;3,00
26/02/2021 16:07:00;7,00
26/02/2021 16:07:02;14,00
26/02/2021 16:07:04;7,00
26/02/2021 16:07:08;10,00
26/02/2021 16:07:10;13,00
26/02/2021 16:07:12;3,00
26/02/2021 16:07:14;2,00
26/02/2021 16:07:16;13,00
26/02/2021 16:07:18;10,00
26/02/2021 16:07:20;2,00
26/02/2021 16:07:22;12,00
26/02/2021 16:07:24;3,00
26/02/2021 16:07:26;5,00
26/02/2021 16:07:28;0,00
26/02/2021 16:07:30;10,00
26/02/2021 16:07:34;1,00
26/02/2021 16:07:36;13,00
26/02/2021 16:07:38;4,00
26/02/2021 16:07:40;11,00
26/02/2021 16:07:42;7,00
26/02/2021 16:07:44;2,00
26/02/2021 16:07:46;11,00
26/02/2021 16:07:48;3,00
26/02/2021 16:07:50;2,00
26/02/2021 16:07:52;11,00
26/02/2021 16:07:54;12,00
26/02/2021 16:07:56;3,00
26/02/2021 16:07:58;0,00
26/02/2021 16:08:00;1,00
26/02/2021 16:08:02;0,00
26/02/2021 16:08:04;3,00
26/02/2021 16:08:08;8,00
26/02/2021 16:08:10;0,00
26/02/2021 16:08:12;8,00
26/02/2021 16:08:14;0,00
26/02/2021 16:08:16;1,00
26/02/2021 16:08:18;9,00
26/02/2021 16:08:20;14,00
26/02/2021 16:08:22;8,00
26/02/2021 16:08:24;11,00
26/02/2021 16:08:28;3,00
26/02/2021 16:08:30;1,00
26/02/2021 16:08:33;2,00
26/02/2021 16:08:34;14,00
26/02/2021 16:08:37;6,00
26/02/2021 16:08:39;7,00
26/02/2021 16:08:41;12,00
26/02/2021 16:08:43;10,00
26/02/2021 16:08:45;1,00
26/02/2021 16:08:47;14,00
26/02/2021 16:08:49;2,00
26/02/2021 16:08:51;3,00
26/02/2021 16:08:53;1,00
26/02/2021 16:08:55;9,00
26/02/2021 16:08:57;3,00
26/02/2021 16:08:59;9,00
26/02/2021 16:09:01;7,00
26/02/2021 16:09:03;1,00
26/02/2021 16:09:05;7,00
26/02/2021 16:09:07;12,00
26/02/2021 16:09:09;1,00
26/02/2021 16:09:11;7,00
26/02/2021 16:09:13;5,00
26/02/2021 16:09:15;13,00
26/02/2021 16:09:17;7,00
26/02/2021 16:09:19;8,00
26/02/2021 16:09:21;9,00
26/02/2021 16:09:23;10,00
26/02/2021 16:09:25;5,00
26/02/2021 16:09:27;6,00
26/02/2021 16:09:29;10,00
26/02/2021 16:09:31;1,00
26/02/2021 16:09:33;0,00
26/02/2021 16:09:35;3,00
26/02/2021 16:09:37;7,00
26/02/2021 16:09:39;14,00
26/02/2021 16:09:41;9,00
26/02/2021 16:09:43;6,00
26/02/2021 16:09:45;14,00
26/02/2021 16:09:47;5,00
26/02/2021 16:09:49;1,00
26/02/2021 16:09:51;8,00
26/02/2021 16:09:53;14,00
26/02/2021 16:09:55;10,00
26/02/2021 16:09:57;9,00
26/02/2021 16:09:59;14,00
26/02/2021 16:10:01;0,00
26/02/2021 16:10:03;10,00
26/02/2021 16:10:05;7,00
26/02/2021 16:10:07;5,00
26/02/2021 16:10:09;4,00
26/02/2021 16:10:11;14,00
26/02/2021 16:10:15;12,00
26/02/2021 16:10:17;9,00
26/02/2021 16:10:19;7,00
26/02/2021 16:10:21;13,00
26/02/2021 16:10:23;0,00
26/02/2021 16:10:25;13,00
26/02/2021 16:10:27;5,00
26/02/2021 16:10:29;6,00
26/02/2021 16:10:31;10,00
26/02/2021 16:10:33;12,00
26/02/2021 16:10:35;9,00
26/02/2021 16:10:37;10,00
26/02/2021 16:10:39;2,00
26/02/2021 16:10:41;1,00
26/02/2021 16:10:44;11,00
26/02/2021 16:10:46;12,00
26/02/2021 16:10:48;1,00
26/02/2021 16:10:50;11,00
26/02/2021 16:10:52;7,00
26/02/2021 16:10:56;13,00
26/02/2021 16:10:58;3,00
26/02/2021 16:11:00;7,00
26/02/2021 16:11:02;12,00
26/02/2021 16:11:04;14,00
26/02/2021 16:11:06;0,00
26/02/2021 16:11:10;1,00
26/02/2021 16:11:12;9,00
26/02/2021 16:11:14;5,00
26/02/2021 16:11:16;4,00
26/02/2021 16:11:18;7,00
26/02/2021 16:11:20;8,00
26/02/2021 16:11:24;6,00
26/02/2021 16:11:28;0,00
26/02/2021 16:11:30;11,00
26/02/2021 16:11:32;5,00
26/02/2021 16:11:34;11,00
26/02/2021 16:11:36;3,00
26/02/2021 16:11:38;8,00
26/02/2021 16:11:40;3,00
26/02/2021 16:11:42;0,00
26/02/2021 16:11:44;8,00
26/02/2021 16:11:46;4,00
26/02/2021 16:11:50;8,00
26/02/2021 16:11:52;10,00
26/02/2021 16:11:54;8,00
26/02/2021 16:11:56;9,00
26/02/2021 16:11:58;1,00
26/02/2021 16:12:00;11,00
26/02/2021 16:12:02;14,00
26/02/2021 16:12:04;2,00
26/02/2021 16:12:06;8,00
26/02/2021 16:12:08;11,00
26/02/2021 16:12:10;13,00
26/02/2021 16:12:12;5,00
26/02/2021 16:12:14;14,00
26/02/2021 16:12:16;12,00
26/02/2021 16:12:18;13,00
26/02/2021 16:12:20;9,00
26/02/2021 16:12:22;2,00
26/02/2021 16:12:24;8,00
26/02/2021 16:12:26;14,00
26/02/2021 16:12:28;2,00
26/02/2021 16:12:30;9,00
26/02/2021 16:12:32;8,00
26/02/2021 16:12:34;4,00
26/02/2021 16:12:38;10,00
26/02/2021 16:12:40;14,00
26/02/2021 16:12:42;5,00
26/02/2021 16:12:44;1,00
26/02/2021 16:12:46;0,00
26/02/2021 16:12:48;3,00
26/02/2021 16:12:50;6,00
26/02/2021 16:12:52;2,00
26/02/2021 16:12:54;1,00
26/02/2021 16:12:56;14,00
26/02/2021 16:12:58;5,00
26/02/2021 16:13:00;7,00
26/02/2021 16:13:02;12,00
26/02/2021 16:13:04;7,00
26/02/2021 16:13:06;1,00
26/02/2021 16:13:08;7,00
26/02/2021 16:13:10;11,00
26/02/2021 16:13:12;12,00
26/02/2021 16:13:14;4,00
26/02/2021 16:13:16;6,00
26/02/2021 16:13:18;5,00
26/02/2021 16:13:22;13,00
26/02/2021 16:13:25;3,00
26/02/2021 16:13:27;13,00
26/02/2021 16:13:29;2,00
26/02/2021 16:13:31;14,00
26/02/2021 16:13:33;12,00
26/02/2021 16:13:35;4,00
26/02/2021 16:13:37;0,00
26/02/2021 16:13:39;9,00
26/02/2021 16:13:41;4,00
26/02/2021 16:13:43;0,00
26/02/2021 16:13:45;14,00
26/02/2021 16:13:47;2,00
26/02/2021 16:13:49;3,00
26/02/2021 16:13:51;11,00
26/02/2021 16:13:53;5,00
26/02/2021 16:13:55;2,00
26/02/2021 16:13:57;10,00
26/02/2021 16:13:59;11,00
26/02/2021 16:14:01;9,00
26/02/2021 16:14:03;1,00
26/02/2021 16:14:05;10,00
26/02/2021 16:14:07;0,00
26/02/2021 16:14:09;5,00
26/02/2021 16:14:11;3,00
26/02/2021 16:14:13;7,00
26/02/2021 16:14:15;4,00
26/02/2021 16:14:17;11,00
26/02/2021 16:14:19;9,00
26/02/2021 16:14:21;10,00
26/02/2021 16:14:23;11,00
26/02/2021 16:14:25;9,00
26/02/2021 16:14:27;4,00
26/02/2021 16:14:29;9,00
26/02/2021 16:14:31;3,00
26/02/2021 16:14:33;8,00
26/02/2021 16:14:35;6,00
26/02/2021 16:14:37;14,00
26/02/2021 16:14:39;10,00
26/02/2021 16:14:41;4,00
26/02/2021 16:14:43;11,00
