dd/MM/yyyy HH:mm:ss;CTC32,16
26/02/2021 16:05:33;4,00
26/02/2021 16:05:35;14,00
26/02/2021 16:05:37;0,00
26/02/2021 16:05:39;14,00
26/02/2021 16:05:41;8,00
26/02/2021 16:05:43;0,00
26/02/2021 16:05:45;9,00
26/02/2021 16:05:47;8,00
26/02/2021 16:05:49;1,00
26/02/2021 16:05:51;5,00
26/02/2021 16:05:53;3,00
26/02/2021 16:05:57;13,00
26/02/2021 16:05:59;4,00
26/02/2021 16:06:01;13,00
26/02/2021 16:06:04;7,00
26/02/2021 16:06:08;8,00
26/02/2021 16:06:10;4,00
26/02/2021 16:06:12;9,00
26/02/2021 16:06:14;7,00
26/02/2021 16:06:16;9,00
26/02/2021 16:06:18;13,00
26/02/2021 16:06:20;6,00
26/02/2021 16:06:22;0,00
26/02/2021 16:06:24;3,00
26/02/2021 16:06:26;7,00
26/02/2021 16:06:28;6,00
26/02/2021 16:06:30;8,00
26/02/2021 16:06:32;6,00
26/02/2021 16:06:34;7,00
26/02/2021 16:06:36;2,00
26/02/2021 16:06:38;3,00
26/02/2021 16:06:40;1,00
26/02/2021 16:06:42;7,00
26/02/2021 16:06:46;14,00
26/02/2021 16:06:48;3,00
26/02/2021 16:06:50;13,00
26/02/2021 16:06:52;8,00
26/02/2021 16:06:54;3,00
26/02/2021 16:06:56;0,00
26/02/2021 16:06:58;6,00
26/02/2021 16:07:00;11,00
26/02/2021 16:07:02;13,00
26/02/2021 16:07:04;5,00
26/02/2021 16:07:06;10,00
26/02/2021 16:07:08;8,00
26/02/2021 16:07:10;10,00
26/02/2021 16:07:12;5,00
26/02/2021 16:07:14;7,00
26/02/2021 16:07:16;0,00
26/02/2021 16:07:18;6,00
26/02/2021 16:07:20;8,00
26/02/2021 16:07:22;2,00
26/02/2021 16:07:24;7,00
26/02/2021 16:07:26;11,00
26/02/2021 16:07:28;8,00
26/02/2021 16:07:30;11,00
26/02/2021 16:07:32;14,00
26/02/2021 16:07:34;12,00
26/02/2021 16:07:36;1,00
26/02/2021 16:07:38;7,00
26/02/2021 16:07:40;6,00
26/02/2021 16:07:42;2,00
26/02/2021 16:07:44;6,00
26/02/2021 16:07:46;9,00
26/02/2021 16:07:48;2,00
26/02/2021 16:07:50;1,00
26/02/2021 16:07:52;9,00
26/02/2021 16:07:54;4,00
26/02/2021 16:07:58;13,00
26/02/2021 16:08:00;2,00
26/02/2021 16:08:02;7,00
26/02/2021 16:08:04;5,00
26/02/2021 16:08:06;8,00
26/02/2021 16:08:08;7,00
26/02/2021 16:08:10;14,00
26/02/2021 16:08:12;0,00
26/02/2021 16:08:14;3,00
26/02/2021 16:08:16;12,00
26/02/2021 16:08:22;0,00
26/02/2021 16:08:24;5,00
26/02/2021 16:08:28;9,00
26/02/2021 16:08:33;4,00
26/02/2021 16:08:34;5,00
26/02/2021 16:08:37;7,00
26/02/2021 16:08:39;0,00
26/02/2021 16:08:41;2,00
26/02/2021 16:08:43;13,00
26/02/2021 16:08:45;5,00
26/02/2021 16:08:47;12,00
26/02/2021 16:08:49;4,00
26/02/2021 16:08:51;2,00
26/02/2021 16:08:53;11,00
26/02/2021 16:08:55;9,00
26/02/2021 16:08:57;2,00
26/02/2021 16:08:59;6,00
26/02/2021 16:09:01;9,00
26/02/2021 16:09:03;4,00
26/02/2021 16:09:05;8,00
26/02/2021 16:09:07;11,00
26/02/2021 16:09:09;10,00
26/02/2021 16:09:11;13,00
26/02/2021 16:09:13;10,00
26/02/2021 16:09:15;1,00
26/02/2021 16:09:19;10,00
26/02/2021 16:09:23;6,00
26/02/2021 16:09:25;0,00
26/02/2021 16:09:27;13,00
26/02/2021 16:09:29;14,00
26/02/2021 16:09:31;12,00
26/02/2021 16:09:33;10,00
26/02/2021 16:09:35;1,00
26/02/2021 16:09:37;10,00
26/02/2021 16:09:39;4,00
26/02/2021 16:09:43;10,00
26/02/2021 16:09:45;12,00
26/02/2021 16:09:47;9,00
26/02/2021 16:09:49;0,00
26/02/2021 16:09:51;9,00
26/02/2021 16:09:53;1,00
26/02/2021 16:09:55;2,00
26/02/2021 16:09:57;10,00
26/02/2021 16:09:59;11,00
26/02/2021 16:10:03;12,00
26/02/2021 16:10:05;5,00
26/02/2021 16:10:09;10,00
26/02/2021 16:10:11;3,00
26/02/2021 16:10:13;4,00
26/02/2021 16:10:15;6,00
26/02/2021 16:10:17;14,00
26/02/2021 16:10:21;10,00
26/02/2021 16:10:23;8,00
26/02/2021 16:10:25;4,00
26/02/2021 16:10:27;2,00
26/02/2021 16:10:29;1,00
26/02/2021 16:10:31;10,00
26/02/2021 16:10:35;11,00
26/02/2021 16:10:37;6,00
26/02/2021 16:10:39;14,00
26/02/2021 16:10:41;1,00
26/02/2021 16:10:44;8,00
26/02/2021 16:10:46;0,00
26/02/2021 16:10:48;5,00
26/02/2021 16:10:50;7,00
26/02/2021 16:10:54;14,00
26/02/2021 16:10:56;5,00
26/02/2021 16:11:00;1,00
26/02/2021 16:11:02;5,00
26/02/2021 16:11:04;8,00
26/02/2021 16:11:06;13,00
26/02/2021 16:11:08;14,00
26/02/2021 16:11:10;9,00
26/02/2021 16:11:12;2,00
26/02/2021 16:11:14;6,00
26/02/2021 16:11:16;1,00
26/02/2021 16:11:18;5,00
26/02/2021 16:11:20;10,00
26/02/2021 16:11:22;5,00
26/02/2021 16:11:24;9,00
26/02/2021 16:11:26;6,00
26/02/2021 16:11:28;9,00
26/02/2021 16:11:30;12,00
26/02/2021 16:11:32;10,00
26/02/2021 16:11:34;5,00
26/02/2021 16:11:36;10,00
26/02/2021 16:11:38;2,00
26/02/2021 16:11:40;7,00
26/02/2021 16:11:42;14,00
26/02/2021 16:11:44;5,00
26/02/2021 16:11:46;3,00
26/02/2021 16:11:48;2,00
26/02/2021 16:11:52;14,00
26/02/2021 16:11:54;2,00
26/02/2021 16:11:58;8,00
26/02/2021 16:12:00;6,00
26/02/2021 16:12:02;4,00
26/02/2021 16:12:04;2,00
26/02/2021 16:12:06;14,00
26/02/2021 16:12:08;8,00
26/02/2021 16:12:10;6,00
26/02/2021 16:12:12;0,00
26/02/2021 16:12:14;3,00
26/02/2021 16:12:16;14,00
26/02/2021 16:12:18;5,00
26/02/2021 16:12:20;11,00
26/02/2021 16:12:22;7,00
26/02/2021 16:12:24;9,00
26/02/2021 16:12:26;11,00
26/02/2021 16:12:28;4,00
26/02/2021 16:12:30;3,00
26/02/2021 16:12:32;9,00
26/02/2021 16:12:34;0,00
26/02/2021 16:12:36;13,00
26/02/2021 16:12:38;14,00
26/02/2021 16:12:40;9,00
26/02/2021 16:12:42;11,00
26/02/2021 16:12:44;7,00
26/02/2021 16:12:46;14,00
26/02/2021 16:12:48;7,00
26/02/2021 16:12:50;3,00
26/02/2021 16:12:52;7,00
26/02/2021 16:12:54;1,00
26/02/2021 16:12:56;6,00
26/02/2021 16:12:58;4,00
26/02/2021 16:13:00;1,00
26/02/2021 16:13:02;2,00
26/02/2021 16:13:04;3,00
26/02/2021 16:13:06;10,00
26/02/2021 16:13:08;6,00
26/02/2021 16:13:10;8,00
26/02/2021 16:13:12;7,00
26/02/2021 16:13:14;12,00
26/02/2021 16:13:16;3,00
26/02/2021 16:13:18;8,00
26/02/2021 16:13:21;11,00
26/02/2021 16:13:22;2,00
26/02/2021 16:13:25;7,00
26/02/2021 16:13:27;9,00
26/02/2021 16:13:29;6,00
26/02/2021 16:13:33;14,00
26/02/2021 16:13:35;8,00
26/02/2021 16:13:37;1,00
26/02/2021 16:13:41;10,00
26/02/2021 16:13:45;6,00
26/02/2021 16:13:47;10,00
26/02/2021 16:13:49;12,00
26/02/2021 16:13:51;2,00
26/02/2021 16:13:53;3,00
26/02/2021 16:13:55;1,00
26/02/2021 16:13:57;3,00
26/02/2021 16:14:03;2,00
26/02/2021 16:14:05;1,00
26/02/2021 16:14:07;8,00
26/02/2021 16:14:09;14,00
26/02/2021 16:14:11;13,00
26/02/2021 16:14:13;2,00
26/02/2021 16:14:15;11,00
26/02/2021 16:14:17;7,00
26/02/2021 16:14:19;5,00
26/02/2021 16:14:21;8,00
26/02/2021 16:14:23;4,00
26/02/2021 16:14:25;8,00
26/02/2021 16:14:27;0,00
26/02/2021 16:14:29;2,00
26/02/2021 16:14:31;13,00
26/02/2021 16:14:33;0,00
26/02/2021 16:14:35;14,00
26/02/2021 16:14:37;8,00
26/02/2021 16:14:39;10,00
26/02/2021 16:14:41;8,00
26/02/2021 16:14:43;4,00
