dd/MM/yyyy HH:mm:ss;CTC7,16
26/02/2021 16:07:30;7,00
26/02/2021 16:07:32;6,00
26/02/2021 16:07:34;8,00
26/02/2021 16:07:36;3,00
26/02/2021 16:07:38;11,00
26/02/2021 16:07:40;13,00
26/02/2021 16:07:42;8,00
26/02/2021 16:07:44;7,00
26/02/2021 16:07:46;4,00
26/02/2021 16:07:50;2,00
26/02/2021 16:07:54;11,00
26/02/2021 16:07:56;0,00
26/02/2021 16:07:58;1,00
26/02/2021 16:08:00;5,00
26/02/2021 16:08:02;14,00
26/02/2021 16:08:06;12,00
26/02/2021 16:08:08;14,00
26/02/2021 16:08:10;7,00
26/02/2021 16:08:12;6,00
26/02/2021 16:08:14;2,00
26/02/2021 16:08:16;12,00
26/02/2021 16:08:18;2,00
26/02/2021 16:08:20;5,00
26/02/2021 16:08:22;8,00
26/02/2021 16:08:24;4,00
26/02/2021 16:08:26;0,00
26/02/2021 16:08:28;12,00
26/02/2021 16:08:30;5,00
26/02/2021 16:08:33;1,00
26/02/2021 16:08:34;4,00
26/02/2021 16:08:37;10,00
26/02/2021 16:08:39;11,00
26/02/2021 16:08:41;9,00
26/02/2021 16:08:43;0,00
26/02/2021 16:08:45;9,00
26/02/2021 16:08:47;0,00
26/02/2021 16:08:49;8,00
26/02/2021 16:08:51;11,00
26/02/2021 16:08:53;3,00
26/02/2021 16:08:55;4,00
26/02/2021 16:08:57;11,00
26/02/2021 16:08:59;10,00
26/02/2021 16:09:01;14,00
26/02/2021 16:09:03;11,00
26/02/2021 16:09:05;4,00
26/02/2021 16:09:09;6,00
26/02/2021 16:09:11;9,00
26/02/2021 16:09:13;4,00
26/02/2021 16:09:15;12,00
26/02/2021 16:09:17;7,00
26/02/2021 16:09:19;1,00
26/02/2021 16:09:21;11,00
26/02/2021 16:09:23;4,00
26/02/2021 16:09:25;3,00
26/02/2021 16:09:27;6,00
26/02/2021 16:09:29;8,00
26/02/2021 16:09:31;11,00
26/02/2021 16:09:33;9,00
26/02/2021 16:09:35;4,00
26/02/2021 16:09:39;1,00
26/02/2021 16:09:41;11,00
26/02/2021 16:09:43;12,00
26/02/2021 16:09:45;10,00
26/02/2021 16:09:47;9,00
26/02/2021 16:09:49;12,00
26/02/2021 16:09:51;9,00
26/02/2021 16:09:53;10,00
26/02/2021 16:09:55;9,00
26/02/2021 16:09:57;10,00
26/02/2021 16:09:59;13,00
26/02/2021 16:10:01;10,00
26/02/2021 16:10:03;7,00
26/02/2021 16:10:05;1,00
26/02/2021 16:10:07;14,00
26/02/2021 16:10:09;1,00
26/02/2021 16:10:11;0,00
26/02/2021 16:10:13;11,00
26/02/2021 16:10:15;8,00
26/02/2021 16:10:17;1,00
26/02/2021 16:10:21;9,00
26/02/2021 16:10:23;4,00
26/02/2021 16:10:25;6,00
26/02/2021 16:10:27;9,00
26/02/2021 16:10:29;0,00
26/02/2021 16:10:31;3,00
26/02/2021 16:10:33;7,00
26/02/2021 16:10:35;4,00
26/02/2021 16:10:39;5,00
26/02/2021 16:10:41;3,00
26/02/2021 16:10:44;13,00
26/02/2021 16:10:46;0,00
26/02/2021 16:10:50;8,00
26/02/2021 16:10:52;4,00
26/02/2021 16:10:54;13,00
26/02/2021 16:10:56;14,00
26/02/2021 16:10:58;2,00
26/02/2021 16:11:00;8,00
26/02/2021 16:11:02;9,00
26/02/2021 16:11:04;12,00
26/02/2021 16:11:06;10,00
26/02/2021 16:11:08;1,00
26/02/2021 16:11:10;6,00
26/02/2021 16:11:12;0,00
26/02/2021 16:11:14;11,00
26/02/2021 16:11:16;2,00
26/02/2021 16:11:18;4,00
26/02/2021 16:11:20;1,00
26/02/2021 16:11:22;11,00
26/02/2021 16:11:24;1,00
26/02/2021 16:11:26;12,00
26/02/2021 16:11:28;3,00
26/02/2021 16:11:30;1,00
26/02/2021 16:11:32;0,00
26/02/2021 16:11:34;6,00
26/02/2021 16:11:36;9,00
26/02/2021 16:11:38;3,00
26/02/2021 16:11:40;13,00
26/02/2021 16:11:42;1,00
26/02/2021 16:11:44;4,00
26/02/2021 16:11:46;2,00
26/02/2021 16:11:48;14,00
26/02/2021 16:11:50;11,00
26/02/2021 16:11:52;9,00
26/02/2021 16:11:54;1,00
26/02/2021 16:11:56;12,00
26/02/2021 16:11:58;0,00
26/02/2021 16:12:00;11,00
26/02/2021 16:12:02;13,00
26/02/2021 16:12:04;6,00
26/02/2021 16:12:08;3,00
26/02/2021 16:12:10;13,00
26/02/2021 16:12:12;9,00
26/02/2021 16:12:14;14,00
26/02/2021 16:12:16;7,00
26/02/2021 16:12:18;3,00
26/02/2021 16:12:20;10,00
26/02/2021 16:12:22;5,00
26/02/2021 16:12:24;7,00
26/02/2021 16:12:26;1,00
26/02/2021 16:12:28;4,00
26/02/2021 16:12:30;11,00
26/02/2021 16:12:32;1,00
26/02/2021 16:12:34;11,00
26/02/2021 16:12:36;8,00
26/02/2021 16:12:38;10,00
26/02/2021 16:12:40;0,00
26/02/2021 16:12:42;12,00
26/02/2021 16:12:44;10,00
26/02/2021 16:12:46;1,00
26/02/2021 16:12:48;3,00
26/02/2021 16:12:50;12,00
26/02/2021 16:12:52;4,00
26/02/2021 16:12:54;0,00
26/02/2021 16:12:58;4,00
26/02/2021 16:13:00;11,00
26/02/2021 16:13:02;12,00
26/02/2021 16:13:04;4,00
26/02/2021 16:13:06;6,00
26/02/2021 16:13:08;13,00
26/02/2021 16:13:10;0,00
26/02/2021 16:13:12;12,00
26/02/2021 16:13:14;2,00
26/02/2021 16:13:16;3,00
26/02/2021 16:13:18;5,00
26/02/2021 16:13:21;3,00
26/02/2021 16:13:22;0,00
26/02/2021 16:13:25;5,00
26/02/2021 16:13:27;3,00
26/02/2021 16:13:29;1,00
26/02/2021 16:13:31;7,00
26/02/2021 16:13:33;12,00
26/02/2021 16:13:35;6,00
26/02/2021 16:13:37;10,00
26/02/2021 16:13:41;7,00
26/02/2021 16:13:43;8,00
26/02/2021 16:13:45;5,00
26/02/2021 16:13:49;12,00
26/02/2021 16:13:51;14,00
26/02/2021 16:13:53;2,00
26/02/2021 16:13:55;11,00
26/02/2021 16:13:57;0,00
26/02/2021 16:13:59;5,00
26/02/2021 16:14:01;11,00
26/02/2021 16:14:03;2,00
26/02/2021 16:14:09;7,00
26/02/2021 16:14:11;8,00
26/02/2021 16:14:13;14,00
26/02/2021 16:14:15;6,00
26/02/2021 16:14:17;7,00
26/02/2021 16:14:19;13,00
26/02/2021 16:14:21;10,00
26/02/2021 16:14:23;11,00
26/02/2021 16:14:25;10,00
26/02/2021 16:14:27;7,00
26/02/2021 16:14:29;8,00
26/02/2021 16:14:31;5,00
26/02/2021 16:14:33;13,00
26/02/2021 16:14:35;4,00
26/02/2021 16:14:37;10,00
26/02/2021 16:14:41;5,00
26/02/2021 16:14:43;14,00
