dd/MM/yyyy HH:mm:ss;CTC3,12
25/02/2021 14:26:20;310,00
25/02/2021 14:29:47;312,00
25/02/2021 14:30:47;314,00
25/02/2021 14:32:48;316,00
25/02/2021 14:34:48;318,00
25/02/2021 14:36:48;320,00
25/02/2021 14:40:15;322,00
25/02/2021 14:41:15;324,00
25/02/2021 14:43:15;326,00
25/02/2021 14:45:16;328,00
25/02/2021 14:47:16;330,00
25/02/2021 14:50:51;332,00
25/02/2021 14:51:52;334,00
25/02/2021 14:53:52;336,00
25/02/2021 14:55:52;338,00
25/02/2021 14:57:52;340,00
25/02/2021 15:02:39;342,00
25/02/2021 15:03:39;344,00
25/02/2021 15:05:40;346,00
25/02/2021 15:07:40;348,00
25/02/2021 15:11:14;350,00
25/02/2021 15:12:14;352,00
25/02/2021 15:14:15;354,00
25/02/2021 15:16:15;356,00
25/02/2021 15:18:15;358,00
25/02/2021 15:22:03;360,00
25/02/2021 15:23:03;362,00
25/02/2021 15:25:04;364,00
25/02/2021 15:27:04;366,00
25/02/2021 15:29:04;368,00
25/02/2021 15:32:46;370,00
25/02/2021 15:33:46;372,00
25/02/2021 15:37:29;374,00
25/02/2021 15:38:29;376,00
25/02/2021 15:40:29;378,00
25/02/2021 15:44:33;380,00
25/02/2021 15:45:33;382,00
25/02/2021 15:47:34;384,00
25/02/2021 15:49:34;386,00
25/02/2021 15:51:34;388,00
25/02/2021 15:55:12;390,00
25/02/2021 15:56:13;392,00
25/02/2021 15:58:13;394,00
25/02/2021 16:00:13;396,00
25/02/2021 16:02:14;398,00
25/02/2021 16:05:48;400,00
25/02/2021 16:06:48;402,00
25/02/2021 16:08:49;404,00
25/02/2021 16:12:09;406,00
25/02/2021 16:13:09;408,00
25/02/2021 16:16:43;410,00
25/02/2021 16:17:43;412,00
25/02/2021 16:19:44;414,00
25/02/2021 16:21:44;416,00
25/02/2021 16:23:44;418,00
25/02/2021 16:27:21;420,00
25/02/2021 16:28:22;422,00
25/02/2021 16:30:22;424,00
25/02/2021 16:32:23;426,00
